label,text
true,"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress."
false,Says that he did not exactly say that communities have the right to ban mosques.
false,"George Allen had 40,000 earmarks while he was a senator."
true,He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.
true,There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.
false,The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.
false,"Says Barack Obama is a hypocrite for criticizing President George W. Bushs drone attack program, then using it aggressively as president."
true,The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.
false,"I differed with my party on business legislation, on consumer protection, and on free trade agreements."
true,"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple."
false,One-third of the gasoline is purchased by out-of-state people in Virginia
true,The federal tax code has loopholes that are giving incentives for companies that are shipping jobs overseas.
true,"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race."
false,"In the last year, Wisconsin ranked third in Midwest job growth."
true,"FIFA pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums."
false,"Says President Barack Obama has put (up) a stop sign against oil drilling, against any kind of exploration offshore or in Alaska."
true,Says Jeb Bush flip-flop-flip(ped) on immigration.
true,"Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children."
false,"Says that three of these five Republicans -- Ben Westlund, Rob Patridge, Max Williams, Lane Shetterly, Lynn Lundquist -- later became Democrats."
false,The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.
true,"If it is enacted, the Senate immigration bill is going to make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet."
false,Glen Sturtevant is against smaller class sizes.
true,"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions."
false,"I have never asked for a single earmark, pork barrel project for my state of Arizona."
true,Photo ID is not required for those who vote by mail.
false,Milwaukee County has a parks capital budget thats bigger than its been in the last 10 years.
false,"In every poll, John Cornyn always loses to any conservative the voters have heard about."
true,"In Wisconsin, deaths from domestic violence are at the highest in 10 years."
false,"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!"
true,"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined."""
true,The proposed transportation bill could be the largest tax increase in Georgia history.
false,The 2009 stimulus bill failed to get people back to work.
true,"Actually, Reagan was a Democrat before he was a Republican."
false,We can save $125 billion in simply not giving out money to Medicare recipients that dont exist for procedures that didnt happen.
false,The University of Wisconsin System will be much more affordable than just about any other campus in America because going forward we have a cap on it tied to inflation.
true,On immigration reform
true,Many dont know that Bill Young was once the minority leader in the Florida Senate...because he was the only Republican senator.
false,Says Oregon is one of only three states that allow the use of gillnets on inland waters.
